imagename,label
LT04_L1GS_180036_19881005_20170205_01_T2_MTL,0
LT04_L1GS_009061_19890620_20170202_01_T2_MTL,1
LT04_L1TP_181036_19881231_20170205_01_T1_MTL,0
LT04_L1GS_006010_19890106_20170204_01_T2_MTL,0
LT04_L1GS_183066_19880316_20170209_01_T2_MTL,0
LT04_L1TP_181030_19891202_20170201_01_T1_MTL,1
LT04_L1GS_184021_19890918_20170201_01_T2_MTL,0
LT04_L1GS_002224_19890721_20170202_01_T2_MTL,1
LT04_L1GS_007062_19891129_20170201_01_T2_MTL,0
LT04_L1GS_183062_19880620_20170208_01_T2_MTL,1
LT04_L1TP_187046_19880312_20170209_01_T1_MTL,1
LT04_L1TP_186045_19880202_20170209_01_T1_MTL,0
LT04_L1TP_004066_19891210_20170201_01_T2_MTL,0
LT04_L1GS_184064_19880204_20170209_01_T2_MTL,0
LT04_L1TP_188048_19880319_20170209_01_T1_MTL,1
LT04_L1GS_180037_19871206_20170210_01_T2_MTL,0
LT04_L1GS_004046_19880614_20170208_01_T2_MTL,0
LT04_L1GS_184065_19881001_20170205_01_T2_MTL,0
LT04_L1GS_180011_19880701_20170208_01_T2_MTL,0
LT04_L1GS_005029_19821128_20170220_01_T2_MTL,0
LT04_L1GS_185039_19920309_20170123_01_T2_MTL,1
LT04_L1TP_004055_19880326_20190213_01_T1_MTL,1
LT04_L1TP_182021_19880528_20170208_01_T1_MTL,0
LT04_L1GS_001110_19891119_20170201_01_T2_MTL,0
LT04_L1GS_185062_19881109_20170205_01_T2_MTL,0
LT04_L1GS_009059_19880921_20170206_01_T2_MTL,1
LT04_L1TP_181027_19890625_20170202_01_T1_MTL,1
LT04_L1TP_001086_19900122_20190213_01_T1_MTL,1
LT04_L1GS_005064_19891115_20170201_01_T2_MTL,0
LT04_L1TP_004055_19900212_20170131_01_T1_MTL,1
LT04_L1TP_007067_19880907_20170206_01_T1_MTL,1
LT04_L1TP_187022_19920713_20170123_01_T1_MTL,1
LT04_L1TP_182031_19900110_20170201_01_T1_MTL,1
LT04_L1GS_187116_19900214_20170131_01_T2_MTL,0
LT04_L1TP_182027_19920710_20170122_01_T1_MTL,1
LT04_L1TP_184030_19880526_20170208_01_T1_MTL,1
LT04_L1GS_182029_19890107_20170204_01_T2_MTL,1
LT04_L1GS_185058_19881227_20170205_01_T2_MTL,1
LT04_L1GS_182020_19880901_20170206_01_T2_MTL,0
LT04_L1GS_186059_19900327_20170131_01_T2_MTL,0
LT04_L1TP_005058_19880317_20170209_01_T1_MTL,0
LT04_L1TP_181019_19881129_20170205_01_T1_MTL,1
LT04_L1TP_189030_19920929_20170121_01_T1_MTL,1
LT04_L1GS_008057_19880626_20170208_01_T2_MTL,1
LT04_L1TP_188022_19880709_20170208_01_T1_MTL,0
LT04_L1GS_001066_19920706_20170122_01_T2_MTL,0
LT04_L1TP_004053_19880427_20170209_01_T1_MTL,1
LT04_L1GS_001051_19890308_20170204_01_T2_MTL,1
LT04_L1GS_181021_19881012_20170205_01_T2_MTL,0
LT04_L1GS_001111_19880117_20170210_01_T2_MTL,0
LT04_L1GS_184013_19880814_20170207_01_T2_MTL,1
LT04_L1TP_189012_19930714_20170118_01_T1_MTL,1
LT04_L1TP_009053_19880601_20170208_01_T1_MTL,1
LT04_L1GS_004110_19881223_20170205_01_T2_MTL,0
LT04_L1TP_180023_19871206_20170210_01_T2_MTL,1
LT04_L1GS_005021_19821214_20170220_01_T2_MTL,0
LT04_L1TP_005060_19920920_20170121_01_T1_MTL,0
LT04_L1TP_193034_19880219_20170209_01_T1_MTL,1
LT04_L1GS_008051_19891003_20170201_01_T2_MTL,1
LT04_L1GS_183064_19881026_20170205_01_T2_MTL,1
LT04_L1TP_009057_19900623_20170130_01_T1_MTL,1
LT04_L1GS_185019_19880602_20170208_01_T2_MTL,1
LT04_L1GS_189011_19890108_20170205_01_T2_MTL,1
LT04_L1GS_002222_19891212_20170201_01_T2_MTL,1
LT04_L1TP_187014_19880718_20170208_01_T1_MTL,1
LT04_L1GS_003059_19920618_20170122_01_T2_MTL,1
LT04_L1GS_001055_19890204_20170204_01_T2_MTL,1
LT04_L1TP_184022_19880713_20170208_01_T1_MTL,1
LT04_L1TP_182036_19880121_20170210_01_T1_MTL,0
LT04_L1TP_185057_19881125_20170206_01_T1_MTL,0
LT04_L1TP_187028_19880515_20170208_01_T1_MTL,1
LT04_L1GS_002223_19900302_20170131_01_T2_MTL,1
LT04_L1TP_005053_19880402_20170209_01_T1_MTL,1
LT04_L1GS_008053_19871201_20170210_01_T2_MTL,1
LT04_L1GS_185016_19891112_20170201_01_T2_MTL,1
LT04_L1GS_004109_19890313_20170204_01_T2_MTL,0
LT04_L1GS_183062_19880706_20170208_01_T2_MTL,1
LT04_L1TP_180049_19880123_20170209_01_T1_MTL,0
LT04_L1TP_182060_19901228_20190213_01_T1_MTL,0
LT04_L1TP_004063_19920828_20170121_01_T1_MTL,0
LT04_L1GS_004064_19891023_20170201_01_T2_MTL,0
LT04_L1TP_183037_19871125_20170210_01_T1_MTL,1
LT04_L1TP_187023_19920830_20170123_01_T1_MTL,0
LT04_L1TP_183023_19890709_20170202_01_T1_MTL,1
LT04_L1TP_008053_19910110_20170127_01_T1_MTL,1
LT04_L1GS_004046_19880223_20170209_01_T2_MTL,0
LT04_L1TP_185023_19890909_20170201_01_T1_MTL,1
LT04_L1GS_184035_19891207_20170201_01_T2_MTL,0
LT04_L1GS_007067_19880111_20170210_01_T2_MTL,1
LT04_L1TP_193026_19920808_20170123_01_T1_MTL,1
LT04_L1TP_188028_19920922_20170122_01_T1_MTL,1
LT04_L1GS_182017_19880816_20170206_01_T2_MTL,1
LT04_L1GS_185021_19880618_20170208_01_T2_MTL,0
LT04_L1TP_182030_19880629_20170208_01_T1_MTL,1
LT04_L1TP_189056_19891226_20170201_01_T1_MTL,1
LT04_L1TP_005058_19920616_20170122_01_T1_MTL,0
LT04_L1GS_184061_19880915_20170206_01_T2_MTL,1
LT04_L1TP_185056_19890317_20170204_01_T1_MTL,1
LT04_L1TP_192053_19880315_20170209_01_T1_MTL,0
LT04_L1GS_189015_19890516_20170203_01_T2_MTL,1
LT04_L1TP_006022_19830106_20170220_01_T1_MTL,1
LT04_L1TP_192040_19880518_20170208_01_T1_MTL,0
LT04_L1GS_185036_19880110_20170210_01_T2_MTL,0
LT04_L1TP_184054_19880307_20170209_01_T1_MTL,0
LT04_L1GS_001112_19880202_20170209_01_T2_MTL,0
LT04_L1TP_183032_19911003_20170125_01_T1_MTL,1
LT04_L1TP_182020_19880715_20170208_01_T1_MTL,0
LT04_L1GS_008045_19891019_20170201_01_T2_MTL,0
LT04_L1GS_007059_19890606_20170203_01_T2_MTL,0
LT04_L1GS_005038_19820824_20170220_01_T2_MTL,0
LT04_L1TP_181042_19880130_20170209_01_T1_MTL,0
LT04_L1TP_188037_19890322_20170204_01_T1_MTL,1
LT04_L1GS_004063_19880122_20170210_01_T2_MTL,0
LT04_L1GS_002055_19930222_20170120_01_T2_MTL,1
LT04_L1TP_181020_19871213_20170210_01_T1_MTL,0
LT04_L1TP_007052_19871226_20170210_01_T1_MTL,1
LT04_L1GS_010045_19880912_20170206_01_T2_MTL,1
LT04_L1TP_183025_19890623_20170202_01_T1_MTL,1
LT04_L1TP_185027_19890723_20170202_01_T1_MTL,1
LT04_L1TP_186057_19890308_20170204_01_T1_MTL,1
LT04_L1GS_184035_19871202_20170210_01_T2_MTL,0
LT04_L1TP_182025_19890702_20170202_01_T1_MTL,1
LT04_L1TP_004047_19880513_20170208_01_T1_MTL,1
LT04_L1GS_182014_19880917_20170206_01_T2_MTL,1
LT04_L1GS_002056_19900521_20170130_01_T2_MTL,1
LT04_L1GS_004067_19921202_20170122_01_T2_MTL,1
LT04_L1TP_188023_19880506_20170208_01_T1_MTL,0
LT04_L1TP_009055_19880516_20170208_01_T1_MTL,1
LT04_L1GS_183115_19900117_20170131_01_T2_MTL,0
LT04_L1TP_188043_19880131_20170209_01_T1_MTL,0
LT04_L1GS_183024_19881229_20170205_01_T2_MTL,0
LT04_L1GS_185023_19900624_20170129_01_T2_MTL,1
LT04_L1GS_006013_19881205_20170205_01_T2_MTL,0
LT04_L1TP_182064_19900211_20170131_01_T1_MTL,1
LT04_L1TP_187052_19901231_20170128_01_T1_MTL,0
LT04_L1TP_190039_19880317_20170209_01_T1_MTL,1
LT04_L1TP_183064_19890319_20170204_01_T1_MTL,1
LT04_L1TP_004059_19871119_20170210_01_T1_MTL,0
LT04_L1GS_008028_19890816_20170202_01_T2_MTL,1
LT04_L1TP_181038_19900730_20170130_01_T1_MTL,1
LT04_L1GS_192023_19881228_20170205_01_T2_MTL,1
LT04_L1GS_186022_19881218_20170205_01_T2_MTL,1
LT04_L1GS_001118_19890308_20170204_01_T2_MTL,0
LT04_L1GS_186026_19880524_20170208_01_T2_MTL,1
LT04_L1TP_185058_19901217_20170127_01_T1_MTL,1
LT04_L1GS_001084_19900207_20170131_01_T2_MTL,1
LT04_L1GS_183064_19880128_20170209_01_T2_MTL,1
LT04_L1GS_004070_19890516_20170203_01_T2_MTL,1
LT04_L1GS_003057_19880607_20170208_01_T2_MTL,1
LT04_L1GS_004115_19880106_20170210_01_T2_MTL,0
LT04_L1GS_008045_19891003_20170201_01_T2_MTL,0
LT04_L1TP_004047_19880902_20170206_01_T1_MTL,1
LT04_L1GS_186058_19930319_20170119_01_T2_MTL,1
LT04_L1TP_182036_19871001_20170211_01_T1_MTL,0
LT04_L1GS_183036_19881229_20170205_01_T2_MTL,0
LT04_L1TP_183025_19880908_20170206_01_T1_MTL,1
LT04_L1TP_005048_19891014_20170201_01_T1_MTL,1
LT04_L1GS_185021_19881227_20170205_01_T2_MTL,0
LT04_L1TP_010055_19880320_20170209_01_T1_MTL,1
LT04_L1GS_191056_19901227_20170127_01_T2_MTL,0
LT04_L1TP_185024_19880805_20170207_01_T1_MTL,0
LT04_L1TP_003057_19920821_20170122_01_T1_MTL,1
LT04_L1GS_181028_19920601_20170122_01_T2_MTL,1
LT04_L1TP_181026_19880809_20170207_01_T1_MTL,1
LT04_L1TP_182021_19880816_20170206_01_T1_MTL,0
LT04_L1TP_188042_19900715_20170129_01_T1_MTL,1
LT04_L1GS_010056_19890915_20170201_01_T2_MTL,1
LT04_L1TP_191030_19890717_20170202_01_T1_MTL,1
LT04_L1GS_185010_19900131_20170131_01_T2_MTL,0
LT04_L1TP_005048_19891115_20170201_01_T1_MTL,1
LT04_L1GS_009057_19881108_20170206_01_T2_MTL,1
LT04_L1GS_183074_19880213_20170209_01_T2_MTL,0
LT04_L1GS_184061_19880729_20170208_01_T2_MTL,1
LT04_L1GS_188031_19930707_20170118_01_T2_MTL,0
LT04_L1TP_182037_19890107_20170205_01_T1_MTL,1
LT04_L1TP_188053_19880216_20170209_01_T1_MTL,1
LT04_L1GS_185059_19921003_20170121_01_T2_MTL,0
LT04_L1TP_188015_19880911_20170206_01_T1_MTL,1
LT04_L1GS_180029_19880903_20170206_01_T2_MTL,1
LT04_L1GS_185058_19890605_20170203_01_T2_MTL,1
LT04_L1TP_005052_19900627_20170129_01_T1_MTL,1
LT04_L1TP_180025_19920813_20170122_01_T1_MTL,1
LT04_L1TP_183021_19880908_20170206_01_T1_MTL,0
LT04_L1TP_186025_19920604_20170122_01_T1_MTL,1
LT04_L1GS_183063_19881111_20170205_01_T2_MTL,1
LT04_L1GS_004048_19881004_20170205_01_T2_MTL,1
LT04_L1TP_006025_19881119_20170206_01_T1_MTL,1
LT04_L1GS_007047_19920529_20170124_01_T2_MTL,1
LT04_L1GS_006113_19900210_20170131_01_T2_MTL,0
LT04_L1GS_010036_19871129_20170210_01_T2_MTL,0
LT04_L1GS_183024_19871227_20170210_01_T2_MTL,0
LT04_L1TP_006055_19920927_20170121_01_T1_MTL,1
LT04_L1GS_185063_19880618_20170208_01_T2_MTL,0
LT04_L1TP_185062_19880314_20170209_01_T1_MTL,0
LT04_L1TP_005026_19821214_20170220_01_T1_MTL,1
LT04_L1TP_192042_19880518_20170208_01_T1_MTL,0
LT04_L1GS_183063_19880213_20170209_01_T2_MTL,1
LT04_L1TP_184034_19880424_20170209_01_T1_MTL,1
LT04_L1TP_183024_19890623_20170202_01_T1_MTL,0
LT04_L1GS_185016_19880602_20170208_01_T2_MTL,1
LT04_L1GS_180037_19900808_20170128_01_T2_MTL,0
LT04_L1GS_192039_19880518_20170208_01_T2_MTL,1
LT04_L1TP_187045_19871223_20170210_01_T1_MTL,0
LT04_L1GS_184028_19871218_20170210_01_T2_MTL,1
LT04_L1TP_182070_19901228_20170127_01_T1_MTL,0
LT04_L1TP_187039_19871223_20170210_01_T1_MTL,1
LT04_L1GS_193027_19880829_20170206_01_T2_MTL,1
LT04_L1GS_184031_19910706_20170126_01_T2_MTL,1
LT04_L1GS_191115_19900125_20170131_01_T2_MTL,0
LT04_L1GS_185060_19901115_20170128_01_T2_MTL,1
LT04_L1GS_187115_19891212_20170201_01_T2_MTL,0
LT04_L1TP_182069_19901228_20170127_01_T1_MTL,0
LT04_L1GS_185061_19880704_20170208_01_T2_MTL,1
LT04_L1GS_008021_19820914_20170220_01_T2_MTL,1
LT04_L1GS_186059_19890409_20170204_01_T2_MTL,0
LT04_L1TP_186029_19921229_20170121_01_T1_MTL,1
LT04_L1TP_002054_19900521_20170130_01_T1_MTL,1
LT04_L1TP_005056_19920904_20170121_01_T1_MTL,0
LT04_L1GS_192026_19890606_20170203_01_T2_MTL,1
LT04_L1TP_180027_19880903_20170206_01_T1_MTL,1
LT04_L1GS_004053_19900519_20170130_01_T2_MTL,1
LT04_L1TP_181015_19880622_20170208_01_T1_MTL,0
LT04_L1GS_005063_19920920_20170121_01_T2_MTL,0
LT04_L1TP_008057_19890731_20170202_01_T1_MTL,1
LT04_L1TP_005053_19880113_20170210_01_T1_MTL,1
LT04_L1GS_180013_19880818_20170206_01_T2_MTL,0
LT04_L1TP_181027_19890913_20170201_01_T1_MTL,1
LT04_L1TP_190052_19880129_20170209_01_T1_MTL,1
LT04_L1GS_007051_19880315_20170209_01_T2_MTL,1
LT04_L1GS_002049_19891025_20170201_01_T2_MTL,1
LT04_L1GS_005060_19880402_20170209_01_T2_MTL,0
LT04_L1GS_004110_19880223_20170209_01_T2_MTL,0
LT04_L1TP_184015_19880915_20170206_01_T1_MTL,1
LT04_L1GS_004046_19880207_20170209_01_T2_MTL,0
LT04_L1TP_182014_19880528_20170208_01_T1_MTL,1
LT04_L1TP_180041_19880123_20170209_01_T1_MTL,0
LT04_L1TP_009022_19830127_20170220_01_T1_MTL,1
LT04_L1GS_187022_19890619_20170202_01_T2_MTL,1
LT04_L1TP_002073_19890806_20170202_01_T1_MTL,1
LT04_L1GS_183065_19890303_20170204_01_T2_MTL,1
LT04_L1GS_184061_19880307_20170209_01_T2_MTL,1
LT04_L1TP_007066_19890809_20170202_01_T1_MTL,1
LT04_L1GS_183065_19880316_20170209_01_T2_MTL,1
LT04_L1GS_185016_19880805_20170207_01_T2_MTL,1
LT04_L1TP_182024_19890702_20170202_01_T1_MTL,1
LT04_L1TP_007053_19880111_20170210_01_T1_MTL,1
LT04_L1TP_185041_19871123_20170210_01_T1_MTL,1
LT04_L1TP_183014_19880604_20170208_01_T1_MTL,1
LT04_L1TP_007065_19880923_20170205_01_T1_MTL,1
LT04_L1TP_193029_19900531_20170129_01_T1_MTL,1
LT04_L1GS_002224_19900302_20170131_01_T2_MTL,1
LT04_L1TP_006028_19890106_20170205_01_T1_MTL,1
LT04_L1GS_186058_19890308_20170204_01_T2_MTL,1
LT04_L1TP_180026_19880903_20170206_01_T1_MTL,1
LT04_L1GS_006116_19900210_20170131_01_T2_MTL,0
LT04_L1GS_002055_19930105_20170121_01_T2_MTL,1
LT04_L1TP_188039_19880115_20170210_01_T1_MTL,0
LT04_L1GS_184022_19880611_20170208_01_T2_MTL,1
LT04_L1TP_185042_19871209_20170210_01_T1_MTL,1
LT04_L1TP_188022_19880810_20170207_01_T1_MTL,0
LT04_L1TP_183063_19880722_20170208_01_T1_MTL,1
LT04_L1TP_192025_19881228_20170205_01_T1_MTL,1
LT04_L1GS_007060_19890622_20170202_01_T2_MTL,0
LT04_L1TP_002058_19900606_20170129_01_T1_MTL,1
LT04_L1GS_183066_19881127_20170206_01_T2_MTL,0
LT04_L1GS_010051_19881217_20170205_01_T2_MTL,0
LT04_L1GS_001115_19890204_20170204_01_T2_MTL,0
LT04_L1GS_004058_19891210_20170201_01_T2_MTL,0
LT04_L1TP_009029_19830127_20170220_01_T1_MTL,1
LT04_L1TP_188043_19880319_20170209_01_T1_MTL,0
LT04_L1TP_182022_19880731_20170208_01_T1_MTL,0
LT04_L1GS_191034_19880104_20170210_01_T2_MTL,1
LT04_L1GS_005049_19891201_20170201_01_T2_MTL,0
LT04_L1GS_185059_19890402_20170204_01_T2_MTL,0
LT04_L1TP_187040_19871207_20170210_01_T1_MTL,0
LT04_L1TP_009055_19881210_20170205_01_T2_MTL,1
LT04_L1TP_190043_19880129_20170209_01_T1_MTL,1
LT04_L1GS_009063_19920628_20170122_01_T2_MTL,1
LT04_L1TP_009055_19900709_20170129_01_T1_MTL,1
LT04_L1TP_008055_19900531_20170129_01_T1_MTL,1
LT04_L1GS_187019_19890603_20170203_01_T2_MTL,1
LT04_L1TP_184021_19880729_20170208_01_T1_MTL,0
LT04_L1TP_004064_19880310_20170209_01_T1_MTL,0
LT04_L1TP_184033_19871218_20170210_01_T1_MTL,1
LT04_L1TP_002059_19900708_20170130_01_T1_MTL,1
LT04_L1GS_004074_19880326_20170209_01_T2_MTL,0
LT04_L1GS_180032_19881005_20170205_01_T2_MTL,1
LT04_L1TP_184026_19880814_20170207_01_T1_MTL,1
LT04_L1TP_183022_19880519_20170208_01_T1_MTL,0
LT04_L1GS_184061_19880119_20170210_01_T2_MTL,1
LT04_L1GS_006118_19891122_20170201_01_T2_MTL,0
LT04_L1GS_001055_19930130_20170120_01_T2_MTL,1
LT04_L1GS_007053_19890724_20170202_01_T2_MTL,1
LT04_L1TP_005052_19891014_20170201_01_T1_MTL,1
LT04_L1TP_183025_19880519_20170208_01_T1_MTL,1
LT04_L1GS_188016_19880810_20170207_01_T2_MTL,1
LT04_L1TP_009060_19881226_20170205_01_T1_MTL,1
LT04_L1GS_183070_19880316_20170209_01_T2_MTL,0
LT04_L1TP_192045_19880127_20170209_01_T1_MTL,1
LT04_L1GS_187058_19930630_20170118_01_T2_MTL,0
LT04_L1TP_191038_19880104_20170210_01_T1_MTL,0
LT04_L1GS_184060_19890105_20170204_01_T2_MTL,1
LT04_L1GS_002225_19900622_20170130_01_T2_MTL,1
LT04_L1TP_182025_19880629_20170208_01_T1_MTL,1
LT04_L1GS_007061_19880603_20170208_01_T2_MTL,0
LT04_L1TP_186022_19920604_20170122_01_T1_MTL,1
LT04_L1GS_183066_19881111_20170205_01_T2_MTL,0
LT04_L1TP_005056_19890811_20170202_01_T1_MTL,0
LT04_L1GS_185060_19881024_20170205_01_T2_MTL,1
LT04_L1TP_187014_19890603_20170203_01_T1_MTL,1
LT04_L1GS_180023_19890109_20170204_01_T2_MTL,1
LT04_L1GS_180022_19880818_20170206_01_T2_MTL,1
LT04_L1GS_002224_19890331_20170204_01_T2_MTL,1
LT04_L1TP_004048_19880801_20170207_01_T1_MTL,1
LT04_L1GS_001028_19821202_20170220_01_T2_MTL,0
LT04_L1TP_193031_19900616_20170129_01_T1_MTL,1
LT04_L1GS_186058_19900701_20170130_01_T2_MTL,1
LT04_L1GS_185026_19890605_20170203_01_T2_MTL,1
LT04_L1GS_186036_19881218_20170205_01_T2_MTL,0
LT04_L1TP_188044_19900715_20170129_01_T1_MTL,1
LT04_L1GS_182014_19880731_20170208_01_T2_MTL,1
LT04_L1TP_003055_19880623_20170208_01_T1_MTL,1
LT04_L1GS_003060_19880115_20170210_01_T2_MTL,1
LT04_L1GS_005065_19920718_20170122_01_T2_MTL,0
LT04_L1GS_009061_19920916_20170121_01_T2_MTL,1
LT04_L1GS_004066_19880513_20170208_01_T2_MTL,0
LT04_L1TP_184040_19881220_20170205_01_T1_MTL,1
LT04_L1TP_005058_19920904_20170123_01_T2_MTL,0
LT04_L1GS_004061_19880614_20170208_01_T2_MTL,1
LT04_L1GS_001115_19890103_20170204_01_T2_MTL,0
LT04_L1TP_193028_19900803_20170129_01_T1_MTL,1
LT04_L1GS_188032_19900512_20170130_01_T2_MTL,0
LT04_L1GS_186042_19880305_20170209_01_T2_MTL,1
LT04_L1GS_005061_19871228_20170210_01_T2_MTL,0
LT04_L1GS_185024_19880602_20170208_01_T2_MTL,0
LT04_L1GS_190019_19871228_20170210_01_T2_MTL,1
LT04_L1TP_185026_19900726_20170129_01_T1_MTL,1
LT04_L1GS_002223_19900724_20170129_01_T2_MTL,1
LT04_L1GS_186060_19880305_20170209_01_T2_MTL,0
LT04_L1GS_006118_19890106_20170204_01_T2_MTL,0
LT04_L1TP_007058_19880111_20170210_01_T1_MTL,1
LT04_L1TP_188011_19891016_20170201_01_T1_MTL,1
LT04_L1GS_004110_19890124_20170204_01_T2_MTL,0
LT04_L1GS_009051_19880516_20170208_01_T2_MTL,0
LT04_L1GS_188056_19880216_20170209_01_T2_MTL,1
LT04_L1GS_187020_19900708_20170130_01_T2_MTL,0
LT04_L1GS_010048_19881115_20170206_01_T2_MTL,1
LT04_L1TP_180020_19880903_20170206_01_T1_MTL,0
LT04_L1TP_188014_19880826_20170206_01_T1_MTL,1
LT04_L1TP_184027_19880713_20170208_01_T1_MTL,1
LT04_L1GS_181019_19880809_20170207_01_T2_MTL,1
LT04_L1TP_186060_19900207_20170131_01_T1_MTL,0
LT04_L1TP_188041_19920906_20170121_01_T1_MTL,1
LT04_L1TP_188030_19920720_20170122_01_T1_MTL,1
LT04_L1GS_183026_19890826_20170202_01_T2_MTL,0
LT04_L1GS_004048_19920524_20170124_01_T2_MTL,1
LT04_L1TP_008057_19900107_20170201_01_T1_MTL,1
LT04_L1TP_007059_19880315_20170209_01_T1_MTL,0
LT04_L1GS_184061_19890326_20170204_01_T2_MTL,1
LT04_L1TP_188055_19910107_20170127_01_T1_MTL,1
LT04_L1GS_183021_19880620_20170208_01_T2_MTL,0
LT04_L1TP_182019_19880816_20170206_01_T1_MTL,1
LT04_L1TP_007055_19880518_20170208_01_T1_MTL,1
LT04_L1TP_180040_19881005_20170206_01_T1_MTL,1
LT04_L1TP_006062_19880104_20170210_01_T1_MTL,0
LT04_L1TP_005059_19871110_20170210_01_T1_MTL,0
LT04_L1GS_190020_19871228_20170210_01_T2_MTL,0
LT04_L1TP_184055_19871031_20170210_01_T1_MTL,1
LT04_L1TP_184025_19880713_20170208_01_T1_MTL,1
LT04_L1TP_004054_19891108_20170201_01_T1_MTL,1
LT04_L1GS_007119_19890113_20170205_01_T2_MTL,0
LT04_L1TP_180025_19920914_20170121_01_T1_MTL,1
LT04_L1GS_189115_19891124_20170201_01_T2_MTL,0
LT04_L1GS_007050_19880923_20170206_01_T2_MTL,0
LT04_L1TP_181030_19891218_20170201_01_T1_MTL,1
LT04_L1TP_002053_19901129_20170127_01_T1_MTL,1
LT04_L1GS_184023_19880611_20170208_01_T2_MTL,1
LT04_L1GS_004049_19881004_20170205_01_T2_MTL,0
LT04_L1GS_010034_19871215_20170210_01_T2_MTL,0
LT04_L1TP_190048_19880317_20170209_01_T1_MTL,1
LT04_L1GS_184064_19880814_20170207_01_T2_MTL,0
LT04_L1TP_189028_19920828_20170121_01_T1_MTL,1
LT04_L1TP_181052_19880130_20170209_01_T1_MTL,0
LT04_L1GS_006112_19900210_20170131_01_T2_MTL,0
LT04_L1TP_183039_19880128_20170209_01_T1_MTL,0
LT04_L1TP_184013_19880627_20170208_01_T1_MTL,1
LT04_L1GS_180023_19880107_20170210_01_T2_MTL,1
LT04_L1GS_004062_19880122_20170210_01_T2_MTL,0
LT04_L1TP_183029_19880807_20170207_01_T1_MTL,1
LT04_L1GS_006027_19881205_20170205_01_T2_MTL,1
LT04_L1TP_184034_19880526_20170208_01_T1_MTL,1
LT04_L1TP_189030_19920828_20170123_01_T1_MTL,1
LT04_L1GS_180021_19920626_20170122_01_T2_MTL,0
LT04_L1GS_184065_19880119_20170210_01_T2_MTL,0
LT04_L1TP_182026_19920726_20170122_01_T1_MTL,1
LT04_L1TP_191031_19900720_20170130_01_T1_MTL,1
LT04_L1GS_004046_19881105_20170205_01_T2_MTL,0
LT04_L1GS_008050_19920723_20170122_01_T2_MTL,0
LT04_L1GS_004114_19881223_20170205_01_T2_MTL,0
LT04_L1GS_183072_19871211_20170210_01_T2_MTL,0
LT04_L1GS_006014_19881103_20170205_01_T2_MTL,1
LT04_L1GS_185059_19881125_20170205_01_T2_MTL,0
LT04_L1GS_185059_19890520_20170203_01_T2_MTL,0
LT04_L1TP_180039_19881005_20170205_01_T1_MTL,1
LT04_L1TP_004055_19891007_20170201_01_T1_MTL,1
LT04_L1GS_008048_19881117_20170205_01_T2_MTL,1
LT04_L1GS_004064_19880223_20170209_01_T2_MTL,0
LT04_L1GS_182065_19901228_20170127_01_T2_MTL,1
LT04_L1GS_185026_19881125_20170206_01_T2_MTL,1
LT04_L1TP_006056_19871101_20170210_01_T1_MTL,0
LT04_L1GS_182021_19871220_20170210_01_T2_MTL,0
LT04_L1GS_184062_19870929_20170211_01_T2_MTL,1
LT04_L1GS_008058_19890309_20170204_01_T2_MTL,1
LT04_L1TP_192046_19880127_20170209_01_T1_MTL,1
LT04_L1GS_006016_19890106_20170204_01_T2_MTL,1
LT04_L1GS_184059_19870929_20170211_01_T2_MTL,0
LT04_L1TP_009054_19890706_20170202_01_T1_MTL,1
LT04_L1GS_005061_19920718_20170122_01_T2_MTL,0
LT04_L1TP_190042_19880129_20170209_01_T1_MTL,0
LT04_L1GS_182022_19920912_20170121_01_T2_MTL,0
LT04_L1TP_004070_19891108_20170201_01_T1_MTL,1
LT04_L1GS_185025_19890605_20170203_01_T2_MTL,1
LT04_L1TP_187051_19880124_20170209_01_T1_MTL,1
LT04_L1TP_009061_19890212_20170204_01_T1_MTL,1
LT04_L1GS_010028_19830203_20161004_01_T2_MTL,1
LT04_L1GS_188015_19880709_20170208_01_T2_MTL,1
LT04_L1TP_184017_19880729_20170208_01_T1_MTL,1
LT04_L1TP_186028_19920620_20170122_01_T1_MTL,1
LT04_L1TP_001055_19900530_20170129_01_T1_MTL,1
LT04_L1TP_003061_19880319_20170209_01_T1_MTL,0
LT04_L1TP_007064_19880923_20170206_01_T1_MTL,1
LT04_L1TP_192024_19881110_20170205_01_T1_MTL,1
LT04_L1TP_004071_19880310_20170209_01_T1_MTL,1
LT04_L1GS_191026_19871219_20170210_01_T2_MTL,1
LT04_L1TP_182031_19910724_20170126_01_T1_MTL,1
LT04_L1TP_184027_19881220_20170205_01_T1_MTL,1
LT04_L1GS_180022_19880919_20170206_01_T2_MTL,1
LT04_L1TP_008027_19890731_20170202_01_T1_MTL,1
LT04_L1GS_009049_19891026_20170201_01_T2_MTL,0
LT04_L1TP_193041_19880509_20170208_01_T1_MTL,0
LT04_L1GS_005023_19830115_20170220_01_T2_MTL,1
LT04_L1TP_192022_19881110_20170206_01_T1_MTL,1
LT04_L1TP_183034_19910917_20170125_01_T1_MTL,1
LT04_L1GS_007037_19820822_20170220_01_T2_MTL,0
LT04_L1GS_185059_19900608_20170131_01_T2_MTL,0
LT04_L1TP_185053_19921222_20170121_01_T1_MTL,1
LT04_L1TP_009048_19881210_20170205_01_T1_MTL,1
LT04_L1GS_004047_19871103_20170210_01_T2_MTL,1
LT04_L1TP_007051_19900727_20170129_01_T1_MTL,1
LT04_L1TP_009055_19880921_20170206_01_T1_MTL,1
LT04_L1GS_009051_19880601_20170208_01_T2_MTL,0
